item_id,name,width_cm,depth_cm,height_cm,mass_kg,priority,expiry_date,usage_limit,preferred_zone
001561,Laptop,47.1,10.8,28.4,7.22,43,N/A,4561,Crew_Quarters
001562,Handheld_Spectrometer,23.2,19.2,33.2,7.39,18,N/A,1875,Engineering_Bay
001563,Food_Packet,24.2,11.3,26.9,4.5,21,2025-08-31,5,Crew_Quarters
001564,Fire_Extinguisher,24.7,15.4,36.3,6.9,77,N/A,1315,Crew_Quarters
001565,Navigation_Module,28.7,35.4,12.3,6.25,81,N/A,234,Cockpit
001566,Microgravity_Lab_Kit,19.2,12.9,15.9,6.4,78,N/A,62,Lab
001567,Antibiotic_Supply,16.0,48.0,16.3,6.26,79,2027-02-10,508,Medical_Bay
001568,Cooling_System,24.9,50.0,18.8,11.7,64,N/A,4690,Engineering_Bay
001569,Cooling_System,29.1,21.9,33.9,10.8,88,N/A,4112,Engineering_Bay
001570,LED_Work_Light,16.4,32.7,45.3,12.15,72,N/A,3156,Maintenance_Bay
001571,Gyroscope_Module,29.5,11.8,25.7,4.47,83,N/A,3657,Cockpit
001572,Battery_Pack,46.5,38.8,42.9,38.7,63,N/A,584,External_Storage
001573,Thruster_Fuel,10.3,35.6,27.6,5.06,54,N/A,3202,Engine_Bay
001574,Lab_Microscope,49.8,29.9,23.2,17.27,49,N/A,2662,Medical_Bay
001575,Scientific_Sensor,19.6,29.6,27.5,7.98,11,N/A,3610,Cockpit
001576,Fire_Extinguisher,12.0,48.7,36.1,10.55,8,N/A,3805,Engineering_Bay
001577,Asteroid_Sample_Container,26.3,27.4,18.7,8.9,25,N/A,227,Storage_Bay
001578,Microgravity_Lab_Kit,12.5,11.6,28.8,9.7,90,N/A,25,Crew_Quarters
001579,3D_Printer,21.7,22.4,26.2,6.37,67,N/A,4841,Engineering_Bay
001580,3D_Printer,39.1,34.9,15.0,10.23,61,N/A,3278,Lab
001581,Water_Purification_Unit,12.3,21.2,32.4,4.22,60,N/A,128,Life_Support
001582,Medical_Scanner,13.2,38.6,42.1,10.73,25,2027-04-13,2,Lab
001583,Tool_Kit,19.1,13.0,18.6,1.3,8,N/A,50,Storage_Bay
001584,Oxygen_Cylinder,25.7,27.4,56.2,38.8,79,N/A,4954,Crew_Quarters
001585,Fire_Extinguisher,22.5,11.5,20.7,2.68,88,N/A,4579,Engineering_Bay
001586,Battery_Pack,44.6,34.9,20.8,16.19,62,N/A,819,Power_Bay
001587,CO2_Scrubber,47.7,26.8,47.8,30.55,61,N/A,643,Life_Support
001588,Microgravity_Lab_Kit,28.1,21.6,12.1,5.5,64,N/A,78,Crew_Quarters
001589,Scientific_Sensor,46.4,48.7,44.4,50.16,75,N/A,2737,Lab
001590,Microgravity_Lab_Kit,16.9,19.1,26.7,1.5,27,N/A,26,Lab
001591,Space_Suit,14.1,48.6,30.7,10.52,47,N/A,3134,Airlock
001592,Antibiotic_Supply,49.0,19.0,12.2,5.68,28,2026-11-30,718,Medical_Bay
001593,Circuit_Board,31.3,47.5,40.0,29.73,47,N/A,4645,Engineering_Bay
001594,3D_Printer,20.8,22.4,36.3,8.46,6,N/A,1904,Engineering_Bay
001595,Seed_Packets,10.1,27.1,25.7,9.0,58,N/A,9,Greenhouse
001596,Laptop,24.6,20.9,49.5,12.72,97,N/A,4108,Crew_Quarters
001597,Handheld_Spectrometer,40.7,34.7,18.0,12.71,27,N/A,829,Engineering_Bay
001598,Research_Samples,13.9,24.8,12.6,8.4,9,N/A,1321,Lab
001599,Medical_Scanner,49.9,46.5,40.2,46.64,5,2026-01-28,65,Medical_Bay
001600,Helmet_Visor,43.7,42.3,24.1,22.27,87,N/A,2326,Storage_Bay
001601,Radiation_Shield,24.6,31.2,33.1,12.7,18,N/A,3269,Engineering_Bay
001602,Pressure_Regulator,19.3,23.4,21.9,4.95,14,N/A,3760,Engineering_Bay
001603,Waste_Management_Kit,23.2,13.7,22.2,5.2,84,N/A,83,Engineering_Bay
001604,3D_Printer,19.0,30.1,26.8,7.66,82,N/A,4297,Engineering_Bay
001605,Water_Bottle,33.4,18.7,17.1,5.34,26,N/A,1558,Storage_Bay
001606,Fire_Extinguisher,28.8,39.4,49.5,28.08,39,N/A,1285,Engineering_Bay
001607,3D_Printer,35.7,19.4,37.1,12.85,7,N/A,3283,Lab
001608,Asteroid_Sample_Container,13.0,16.4,11.7,8.7,81,N/A,1313,Lab
001609,Space_Suit,19.2,20.3,26.1,5.09,97,N/A,1967,Storage_Bay
001610,Scientific_Sensor,44.9,25.5,22.5,12.88,74,N/A,2186,Cockpit
001611,Fire_Extinguisher,47.0,13.7,20.5,6.6,53,N/A,3666,Engineering_Bay
001612,Tool_Kit,24.1,10.9,11.6,1.9,14,N/A,83,Storage_Bay
001613,Handheld_Spectrometer,26.3,18.1,13.9,3.31,23,N/A,3301,Lab
001614,Tether_Reel,45.4,22.4,33.6,17.08,50,N/A,646,External_Storage
001615,Helmet_Visor,11.9,12.9,49.8,3.82,8,N/A,4248,Storage_Bay
001616,3D_Printer,47.5,37.6,33.5,29.92,73,N/A,56,Lab
001617,CO2_Scrubber,25.2,49.4,48.5,30.19,5,N/A,482,Life_Support
001618,3D_Printer,10.1,31.8,11.4,1.83,75,N/A,4404,Engineering_Bay
001619,Medical_Scanner,36.3,47.7,41.9,36.28,62,2027-03-23,98,Medical_Bay
001620,Cooling_System,49.5,18.6,29.9,13.76,13,N/A,2666,Power_Bay
001621,Antibiotic_Supply,41.9,22.4,49.7,23.32,8,2025-09-07,3193,Medical_Bay
001622,Antibiotic_Supply,36.0,32.7,49.0,28.84,12,2025-07-09,2101,Lab
001623,Protein_Bars,47.2,25.8,10.5,6.39,56,N/A,2813,Crew_Quarters
001624,Seed_Packets,13.3,11.4,14.7,1.2,62,N/A,65,Greenhouse
001625,EV_Suit_Battery,24.0,16.9,45.8,9.29,73,N/A,744,Airlock
001626,Oxygen_Cylinder,19.4,26.1,54.1,15.9,27,N/A,1259,Crew_Quarters
001627,Helmet_Visor,39.1,32.3,26.2,16.54,34,N/A,806,Crew_Quarters
001628,Lab_Microscope,16.9,36.5,10.2,3.15,47,N/A,2172,Lab
001629,Protein_Bars,13.3,11.8,48.9,3.84,75,N/A,4239,Storage_Bay
001630,Water_Bottle,47.2,24.4,30.5,17.56,20,N/A,1910,Crew_Quarters
001631,Tether_Reel,28.7,32.4,18.3,8.51,52,N/A,526,Airlock
001632,Pressure_Regulator,20.9,31.4,36.6,12.01,15,N/A,2297,Engineering_Bay
001633,Space_Suit,45.4,42.0,28.0,26.7,89,N/A,3332,Airlock
001634,First_Aid_Kit,10.3,12.6,17.7,6.8,90,N/A,59,Medical_Bay
001635,Pressure_Regulator,41.1,43.0,20.1,17.76,44,N/A,4307,Airlock
001636,Food_Packet,26.1,29.6,22.6,6.5,67,2027-03-06,73,Storage_Bay
001637,Water_Purification_Unit,31.7,20.2,18.3,5.86,40,N/A,2924,Crew_Quarters
001638,Research_Samples,23.1,23.5,23.9,2.3,38,N/A,3748,Storage_Bay
001639,Emergency_Beacon,49.2,15.6,33.1,12.7,76,N/A,1536,Command_Center
001640,Microgravity_Lab_Kit,11.2,22.3,28.4,6.6,36,N/A,16,Crew_Quarters
001641,Medical_Scanner,48.3,26.0,17.3,10.86,71,2025-12-19,10,Medical_Bay
001642,Tether_Reel,45.3,13.5,11.6,3.55,86,N/A,631,External_Storage
001643,Medical_Scanner,38.4,36.9,41.8,29.61,3,2025-06-10,98,Lab
001644,Navigation_Module,34.6,36.1,46.5,29.04,30,N/A,3001,Cockpit
001645,Handheld_Spectrometer,45.9,42.3,34.4,33.4,66,N/A,2158,Engineering_Bay
001646,Asteroid_Sample_Container,15.0,28.5,15.6,2.7,78,N/A,1633,Storage_Bay
001647,Solar_Panel,76.5,97.7,1.2,5.6,12,N/A,1302,Power_Bay
001648,Cooling_System,16.8,34.0,27.9,7.97,83,N/A,2343,Engineering_Bay
001649,Protein_Bars,30.9,43.8,10.5,7.11,67,N/A,817,Crew_Quarters
001650,Waste_Management_Kit,16.3,18.9,25.7,5.1,89,N/A,36,Engineering_Bay
001651,Pressure_Regulator,20.0,48.0,41.2,19.78,69,N/A,580,Airlock
001652,Water_Bottle,36.1,30.7,15.1,8.37,46,N/A,163,Storage_Bay
001653,Medical_Scanner,17.6,44.3,36.8,14.35,48,2026-06-27,67,Lab
001654,CO2_Scrubber,25.6,30.7,16.0,6.29,39,N/A,935,Engineering_Bay
001655,CO2_Scrubber,44.6,17.5,21.9,8.55,59,N/A,1000,Life_Support
001656,LED_Work_Light,39.9,39.2,31.7,24.79,46,N/A,4490,Maintenance_Bay
001657,3D_Printer,40.6,18.2,42.2,15.59,39,N/A,4369,Engineering_Bay
001658,Lab_Microscope,12.8,45.8,22.7,6.65,97,N/A,26,Medical_Bay
001659,Tether_Reel,14.9,31.5,16.1,3.78,14,N/A,3332,Airlock
001660,Pressure_Regulator,40.0,21.9,43.2,18.92,44,N/A,2675,Engineering_Bay
001661,Waste_Management_Kit,13.2,22.6,23.7,2.5,24,N/A,30,Sanitation_Bay
001662,Tool_Kit,27.0,18.3,13.3,1.5,2,N/A,87,Storage_Bay
001663,LED_Work_Light,21.7,17.0,10.9,2.01,79,N/A,3027,Engineering_Bay
001664,Battery_Pack,32.7,23.5,37.5,14.41,53,N/A,669,Power_Bay
001665,Thruster_Fuel,10.2,27.3,15.1,2.1,77,N/A,910,Storage_Bay
001666,Microgravity_Lab_Kit,13.2,29.6,10.7,6.2,15,N/A,99,Crew_Quarters
001667,Cooling_System,45.1,21.4,46.3,22.34,38,N/A,4780,Power_Bay
001668,Helmet_Visor,39.2,13.6,27.6,7.36,43,N/A,240,Crew_Quarters
001669,Laptop,32.5,36.1,12.5,7.33,14,N/A,1303,Command_Center
001670,Lab_Microscope,25.5,34.7,10.7,4.73,4,N/A,4244,Lab
001671,Vacuum_Sealed_Tools,27.6,13.0,41.5,7.45,52,N/A,853,Storage_Bay
001672,Tool_Kit,25.8,18.6,19.1,5.0,18,N/A,67,Storage_Bay
001673,Emergency_Oxygen_Mask,34.5,36.1,41.8,26.03,81,N/A,1558,Medical_Bay
001674,EV_Suit_Battery,16.6,37.8,48.4,15.19,76,N/A,799,Storage_Bay
001675,Battery_Pack,27.1,33.3,33.8,15.25,53,N/A,987,External_Storage
001676,Cooling_System,48.1,36.9,24.5,21.74,77,N/A,2417,Engineering_Bay
001677,LED_Work_Light,45.5,20.0,35.8,16.29,92,N/A,2145,Maintenance_Bay
001678,Vacuum_Sealed_Tools,20.8,31.7,27.2,8.97,5,N/A,2392,Storage_Bay
001679,Fire_Extinguisher,43.0,31.2,20.1,13.48,68,N/A,4669,Engineering_Bay
001680,Tool_Kit,20.6,13.9,13.4,7.0,100,N/A,9,Storage_Bay
001681,Space_Suit,38.4,13.9,40.4,10.78,88,N/A,708,Storage_Bay
001682,Space_Suit,26.7,21.1,30.3,8.54,36,N/A,4621,Airlock
001683,Scientific_Sensor,44.6,32.3,41.0,29.53,9,N/A,2355,Lab
001684,Tool_Kit,22.5,14.4,18.2,1.6,11,N/A,74,Storage_Bay
001685,Laptop,14.8,21.6,45.9,7.34,31,N/A,3677,Command_Center
001686,3D_Printer,13.1,44.9,41.7,12.26,48,N/A,1769,Lab
001687,3D_Printer,30.5,31.1,43.6,20.68,79,N/A,2248,Lab
001688,Waste_Management_Kit,19.3,16.9,18.0,1.9,33,N/A,51,Engineering_Bay
001689,Asteroid_Sample_Container,11.5,17.3,13.4,9.4,86,N/A,4031,Lab
001690,Lab_Microscope,23.8,16.0,43.2,8.23,53,N/A,2735,Lab
001691,Helmet_Visor,16.4,10.1,43.7,3.62,30,N/A,2287,Crew_Quarters
001692,3D_Printer,26.1,25.2,10.1,3.32,11,N/A,233,Engineering_Bay
001693,Medical_Scanner,15.1,22.5,35.4,6.01,3,2026-04-05,95,Lab
001694,Space_Suit,26.4,24.9,20.3,6.67,92,N/A,2594,Storage_Bay
001695,Solar_Panel,82.3,78.9,4.2,8.3,55,N/A,157,Power_Bay
001696,Communication_Device,36.5,23.7,42.0,18.17,41,N/A,4759,Crew_Quarters
001697,Cooling_System,37.6,47.5,18.4,16.43,18,N/A,988,Engineering_Bay
001698,3D_Printer,35.7,39.9,42.5,30.27,82,N/A,2853,Engineering_Bay
001699,3D_Printer,26.6,21.9,50.0,14.56,82,N/A,277,Lab
001700,Microgravity_Lab_Kit,26.7,12.2,28.7,1.4,89,N/A,56,Crew_Quarters
001701,Gyroscope_Module,17.9,35.5,22.1,7.02,10,N/A,2607,Engineering_Bay
001702,Lab_Microscope,43.1,46.9,14.3,14.45,22,N/A,4245,Lab
001703,Oxygen_Cylinder,22.3,19.9,72.3,16.9,75,N/A,1485,Medical_Bay
001704,LED_Work_Light,30.5,23.8,35.2,12.78,76,N/A,2277,Engineering_Bay
001705,Seed_Packets,12.5,20.0,29.1,9.8,42,N/A,33,Greenhouse
001706,Oxygen_Cylinder,24.4,25.8,54.0,30.0,48,N/A,4132,Crew_Quarters
001707,Food_Packet,29.3,16.1,11.8,1.4,72,2025-06-22,81,Crew_Quarters
001708,Lab_Microscope,14.1,13.2,16.8,1.56,29,N/A,4522,Lab
001709,Circuit_Board,35.9,23.4,11.6,4.87,93,N/A,2875,Storage_Bay
001710,Thruster_Fuel,27.1,11.3,32.2,4.93,99,N/A,2534,Storage_Bay
001711,3D_Printer,37.0,41.6,15.1,11.62,69,N/A,4319,Engineering_Bay
001712,Food_Packet,24.8,11.8,26.1,1.0,38,2026-10-14,99,Crew_Quarters
001713,Food_Packet,24.7,25.7,25.4,5.2,35,2026-08-25,44,Storage_Bay
001714,Radiation_Shield,34.4,13.9,43.6,10.42,48,N/A,830,Engineering_Bay
001715,Battery_Pack,31.7,19.5,16.8,5.19,84,N/A,348,Power_Bay
001716,Thruster_Fuel,43.7,16.5,14.7,5.3,13,N/A,2481,Engine_Bay
001717,LED_Work_Light,14.2,16.7,14.5,1.72,30,N/A,3614,Maintenance_Bay
001718,EV_Suit_Battery,26.9,27.4,34.7,12.79,13,N/A,179,Airlock
001719,Cooling_System,36.6,21.8,25.9,10.33,77,N/A,678,Power_Bay
001720,Fire_Extinguisher,33.2,22.4,19.2,7.14,9,N/A,3233,Crew_Quarters
001721,Radiation_Shield,41.1,36.5,48.4,36.3,21,N/A,3073,Storage_Bay
001722,3D_Printer,29.8,34.7,37.3,19.29,75,N/A,2597,Engineering_Bay
001723,Vacuum_Sealed_Tools,11.4,39.6,39.1,8.83,89,N/A,3466,Maintenance_Bay
001724,Antibiotic_Supply,23.6,11.7,22.8,3.15,76,2025-07-03,3846,Lab
001725,Gyroscope_Module,45.7,47.8,38.7,42.27,14,N/A,2314,Cockpit
001726,Water_Purification_Unit,39.1,46.2,36.5,32.97,10,N/A,3966,Crew_Quarters
001727,Emergency_Oxygen_Mask,30.7,39.2,42.1,25.33,88,N/A,1396,Medical_Bay
001728,Seed_Packets,11.0,25.2,20.0,8.2,41,N/A,22,Greenhouse
001729,Pressure_Regulator,48.8,34.6,20.9,17.64,88,N/A,885,Engineering_Bay
001730,Scientific_Sensor,40.9,33.1,35.3,23.89,33,N/A,4886,Cockpit
001731,Emergency_Beacon,37.8,24.6,21.0,9.76,78,N/A,894,Cockpit
001732,Navigation_Module,28.6,49.2,26.8,18.86,79,N/A,3680,Cockpit
001733,Pressure_Regulator,42.9,15.6,50.0,16.73,84,N/A,1559,Airlock
001734,Medical_Scanner,32.5,19.1,17.8,5.52,19,2027-04-12,61,Lab
001735,Fire_Extinguisher,41.9,24.2,49.8,25.25,19,N/A,4017,Engineering_Bay
001736,Circuit_Board,17.6,21.3,44.5,8.34,52,N/A,4414,Engineering_Bay
001737,Fire_Extinguisher,14.5,31.1,28.7,6.47,58,N/A,4156,Crew_Quarters
001738,Handheld_Spectrometer,35.2,38.1,21.7,14.55,55,N/A,4739,Engineering_Bay
001739,Emergency_Oxygen_Mask,22.1,13.8,26.4,4.03,69,N/A,3891,Crew_Quarters
001740,Laptop,29.1,30.1,45.2,19.8,30,N/A,4959,Crew_Quarters
001741,LED_Work_Light,42.8,44.3,20.2,19.15,47,N/A,2207,Engineering_Bay
001742,Circuit_Board,36.7,37.6,47.8,32.98,67,N/A,1284,Engineering_Bay
001743,Space_Suit,25.8,37.9,18.0,8.8,68,N/A,17,Airlock
001744,Waste_Management_Kit,28.6,21.5,28.9,7.5,86,N/A,38,Sanitation_Bay
001745,Protein_Bars,31.4,44.8,27.6,19.41,76,N/A,2640,Storage_Bay
001746,Space_Suit,39.5,38.7,30.5,23.31,49,N/A,1884,Airlock
001747,EV_Suit_Battery,31.8,17.4,20.4,5.64,9,N/A,462,Storage_Bay
001748,Scientific_Sensor,33.0,46.5,22.4,17.19,81,N/A,2701,Cockpit
001749,Communication_Device,43.5,20.7,45.8,20.62,38,N/A,649,Command_Center
001750,Laptop,29.4,13.4,11.9,2.34,2,N/A,230,Crew_Quarters
001751,First_Aid_Kit,24.4,20.9,27.8,1.1,66,N/A,62,Crew_Quarters
001752,EV_Suit_Battery,36.8,32.3,32.6,19.37,5,N/A,879,Airlock
001753,Lab_Microscope,34.6,15.8,12.6,3.44,2,N/A,741,Medical_Bay
001754,Space_Suit,42.0,30.5,49.7,31.83,70,N/A,4625,Storage_Bay
001755,Laptop,22.9,46.6,14.1,7.52,74,N/A,2336,Command_Center
001756,Oxygen_Cylinder,18.7,27.0,48.4,46.4,72,N/A,2070,Airlock
001757,Waste_Management_Kit,18.2,18.6,12.1,1.3,23,N/A,68,Sanitation_Bay
001758,Waste_Management_Kit,22.9,15.3,14.9,5.2,58,N/A,32,Sanitation_Bay
001759,Emergency_Beacon,36.6,41.3,43.2,32.65,16,N/A,2702,Cockpit
001760,Lab_Microscope,35.7,26.7,34.2,16.3,44,N/A,3269,Medical_Bay
001761,Pressure_Regulator,42.6,22.2,14.0,6.62,39,N/A,572,Engineering_Bay
001762,EV_Suit_Battery,34.1,14.7,28.4,7.12,37,N/A,144,Storage_Bay
001763,Space_Suit,41.8,20.5,22.6,9.68,86,N/A,2036,Storage_Bay
001764,Vacuum_Sealed_Tools,22.2,40.1,24.6,10.95,100,N/A,1468,Storage_Bay
001765,Seed_Packets,29.5,28.7,21.3,5.3,61,N/A,94,Lab
001766,Microgravity_Lab_Kit,21.5,15.1,20.7,4.0,5,N/A,40,Crew_Quarters
001767,Research_Samples,15.7,13.0,16.9,7.5,31,N/A,863,Lab
001768,Water_Purification_Unit,32.2,25.8,35.2,14.62,54,N/A,2279,Crew_Quarters
001769,Solar_Panel,83.9,42.3,4.0,14.0,65,N/A,93,Power_Bay
001770,Emergency_Beacon,47.9,10.6,10.3,2.61,68,N/A,433,Command_Center
001771,CO2_Scrubber,27.2,41.9,25.1,14.3,18,N/A,154,Life_Support
001772,Communication_Device,29.7,17.2,15.3,3.91,97,N/A,4190,Crew_Quarters
001773,Cooling_System,12.4,31.1,20.6,3.97,74,N/A,1685,Power_Bay
001774,3D_Printer,46.0,19.2,43.0,18.99,6,N/A,257,Engineering_Bay
001775,Solar_Panel,91.2,72.2,1.7,19.5,57,N/A,4679,Power_Bay
001776,Radiation_Shield,47.8,39.0,28.0,26.1,11,N/A,3436,Storage_Bay
001777,Communication_Device,21.3,21.4,44.0,10.03,31,N/A,3477,Crew_Quarters
001778,Navigation_Module,24.0,32.4,31.9,12.4,77,N/A,4534,Cockpit
001779,LED_Work_Light,35.6,25.1,16.9,7.55,86,N/A,1195,Engineering_Bay
001780,EV_Suit_Battery,43.0,23.9,36.1,18.55,3,N/A,476,Airlock
001781,3D_Printer,43.1,25.0,12.0,6.46,62,N/A,3961,Lab
001782,First_Aid_Kit,16.4,15.9,14.4,5.2,77,N/A,14,Crew_Quarters
001783,Laptop,32.0,21.9,29.8,10.44,94,N/A,224,Crew_Quarters
001784,Water_Purification_Unit,42.2,14.5,37.2,11.38,23,N/A,2192,Crew_Quarters
001785,Thruster_Fuel,30.6,27.7,40.3,17.08,77,N/A,1065,Storage_Bay
001786,Handheld_Spectrometer,21.9,27.9,10.1,3.09,96,N/A,3429,Engineering_Bay
001787,Solar_Panel,97.2,54.6,1.4,13.0,81,N/A,168,Power_Bay
001788,Handheld_Spectrometer,17.8,38.1,16.0,5.43,39,N/A,2402,Lab
001789,Circuit_Board,18.0,22.8,39.1,8.02,51,N/A,3977,Engineering_Bay
001790,Circuit_Board,26.5,16.9,13.9,3.11,50,N/A,245,Engineering_Bay
001791,CO2_Scrubber,20.6,32.1,47.3,15.64,27,N/A,226,Life_Support
001792,Oxygen_Cylinder,21.3,15.7,51.9,46.9,91,N/A,3413,Medical_Bay
001793,Radiation_Shield,15.6,42.7,26.3,8.76,71,N/A,566,Engineering_Bay
001794,Vacuum_Sealed_Tools,13.0,48.7,31.0,9.81,67,N/A,4014,Storage_Bay
001795,Helmet_Visor,26.0,34.6,27.0,12.14,2,N/A,1029,Storage_Bay
001796,Thruster_Fuel,22.2,36.8,41.6,16.99,34,N/A,64,Engine_Bay
001797,Research_Samples,20.5,26.3,14.3,9.6,56,N/A,1074,Lab
001798,Research_Samples,12.0,29.1,20.1,9.6,41,N/A,4232,Storage_Bay
001799,CO2_Scrubber,20.1,14.2,38.8,5.54,78,N/A,399,Life_Support
001800,First_Aid_Kit,23.7,24.8,25.3,8.7,40,N/A,81,Medical_Bay
001801,3D_Printer,34.1,26.1,25.9,11.53,78,N/A,1931,Engineering_Bay
001802,Seed_Packets,17.0,26.2,29.1,9.9,51,N/A,36,Greenhouse
001803,Handheld_Spectrometer,37.7,27.6,27.9,14.52,9,N/A,3880,Engineering_Bay
001804,Navigation_Module,45.7,18.7,22.9,9.79,82,N/A,20,Command_Center
001805,Protein_Bars,47.3,13.5,24.7,7.89,16,N/A,863,Crew_Quarters
001806,3D_Printer,44.8,47.1,43.1,45.47,45,N/A,1840,Lab
001807,Microgravity_Lab_Kit,19.3,13.3,26.2,1.5,24,N/A,31,Lab
001808,Lab_Microscope,36.7,26.7,29.5,14.45,55,N/A,199,Lab
001809,Helmet_Visor,18.5,12.3,14.8,1.68,14,N/A,1685,Crew_Quarters
001810,LED_Work_Light,36.3,32.5,26.2,15.45,91,N/A,4925,Engineering_Bay
001811,Thruster_Fuel,23.0,44.9,23.9,12.34,27,N/A,423,Engine_Bay
001812,Emergency_Beacon,39.0,28.8,32.4,18.2,54,N/A,4752,Command_Center
001813,Handheld_Spectrometer,12.5,44.4,40.4,11.21,81,N/A,1451,Lab
001814,EV_Suit_Battery,34.9,11.0,30.3,5.82,94,N/A,687,Airlock
001815,CO2_Scrubber,30.1,20.1,43.2,13.07,41,N/A,417,Life_Support
001816,Waste_Management_Kit,26.2,16.0,28.4,9.4,50,N/A,61,Engineering_Bay
001817,Thruster_Fuel,34.0,18.8,43.1,13.77,51,N/A,1805,Engine_Bay
001818,Tether_Reel,35.0,31.6,30.4,16.81,11,N/A,4124,Airlock
001819,Waste_Management_Kit,29.8,10.6,25.9,4.9,51,N/A,96,Engineering_Bay
001820,Asteroid_Sample_Container,21.5,10.4,25.1,6.9,20,N/A,1334,Storage_Bay
001821,Medical_Scanner,31.5,40.3,26.8,17.01,16,2026-02-10,3,Lab
001822,Emergency_Oxygen_Mask,22.3,24.1,16.5,4.43,49,N/A,577,Crew_Quarters
001823,Cooling_System,40.0,14.3,48.2,13.79,51,N/A,4299,Engineering_Bay
001824,Protein_Bars,43.0,36.7,12.8,10.1,12,N/A,330,Storage_Bay
001825,Pressure_Regulator,32.5,41.1,39.3,26.25,34,N/A,3752,Airlock
001826,Scientific_Sensor,10.9,47.3,44.1,11.37,70,N/A,3277,Lab
001827,Research_Samples,30.0,16.2,26.0,5.5,27,N/A,1033,Storage_Bay
001828,Emergency_Oxygen_Mask,42.3,13.6,27.5,7.91,82,N/A,3349,Crew_Quarters
001829,Pressure_Regulator,23.7,34.1,48.6,19.64,55,N/A,1666,Engineering_Bay
001830,Microgravity_Lab_Kit,20.0,23.4,23.6,8.0,92,N/A,78,Crew_Quarters
001831,EV_Suit_Battery,16.0,13.4,49.1,5.26,2,N/A,461,Airlock
001832,Scientific_Sensor,29.7,29.1,12.7,5.49,68,N/A,4118,Lab
001833,Emergency_Beacon,27.4,30.5,46.6,19.47,56,N/A,4882,Cockpit
001834,Tool_Kit,23.6,16.9,23.9,4.2,24,N/A,34,Maintenance_Bay
001835,Pressure_Regulator,49.5,47.3,34.5,40.39,95,N/A,3586,Airlock
001836,Cooling_System,37.5,34.2,13.3,8.53,2,N/A,565,Engineering_Bay
001837,Scientific_Sensor,41.2,43.9,36.9,33.37,35,N/A,3381,Cockpit
001838,Tether_Reel,49.9,39.2,45.1,44.11,55,N/A,1604,External_Storage
001839,Radiation_Shield,31.9,43.2,31.9,21.98,43,N/A,1867,Storage_Bay
001840,Radiation_Shield,49.4,43.1,19.0,20.23,19,N/A,1763,Storage_Bay
001841,Waste_Management_Kit,13.6,24.0,29.5,4.7,11,N/A,3,Sanitation_Bay
001842,Water_Purification_Unit,22.8,48.0,12.3,6.73,80,N/A,4070,Life_Support
001843,Water_Bottle,26.9,32.8,49.7,21.93,26,N/A,4244,Crew_Quarters
001844,Handheld_Spectrometer,45.6,37.2,25.7,21.8,71,N/A,574,Engineering_Bay
001845,Oxygen_Cylinder,23.7,17.9,98.9,39.2,4,N/A,3755,Airlock
001846,Protein_Bars,48.9,10.2,47.7,11.9,67,N/A,3237,Crew_Quarters
001847,Vacuum_Sealed_Tools,48.8,12.7,39.2,12.15,36,N/A,3917,Maintenance_Bay
001848,Vacuum_Sealed_Tools,39.4,10.5,17.8,3.68,17,N/A,1935,Maintenance_Bay
001849,Thruster_Fuel,48.2,42.7,49.3,50.73,68,N/A,4667,Storage_Bay
001850,Communication_Device,19.3,16.3,13.5,2.12,94,N/A,3906,Crew_Quarters
001851,Handheld_Spectrometer,44.1,47.6,10.2,10.71,22,N/A,1852,Engineering_Bay
001852,EV_Suit_Battery,40.6,48.2,39.0,38.16,94,N/A,379,Airlock
001853,Space_Suit,19.0,12.7,14.2,1.71,53,N/A,2706,Airlock
001854,Navigation_Module,37.2,20.7,23.0,8.86,6,N/A,1776,Command_Center
001855,Microgravity_Lab_Kit,16.8,13.5,23.2,8.2,9,N/A,9,Crew_Quarters
001856,Water_Bottle,35.7,23.9,46.2,19.71,19,N/A,3253,Storage_Bay
001857,Water_Purification_Unit,36.5,28.2,38.3,19.71,35,N/A,2675,Crew_Quarters
001858,Microgravity_Lab_Kit,17.7,22.3,15.0,1.9,22,N/A,100,Lab
001859,Thruster_Fuel,15.3,10.3,42.0,3.31,63,N/A,4742,Storage_Bay
001860,LED_Work_Light,45.7,42.8,15.2,14.87,70,N/A,2817,Engineering_Bay
001861,Food_Packet,15.7,24.3,19.5,9.9,62,2026-04-26,77,Storage_Bay
001862,Protein_Bars,14.6,40.1,46.8,13.7,93,N/A,4523,Storage_Bay
001863,EV_Suit_Battery,10.3,46.4,22.1,5.28,17,N/A,431,Airlock
001864,Vacuum_Sealed_Tools,22.4,47.1,12.3,6.49,99,N/A,2017,Storage_Bay
001865,Navigation_Module,44.3,44.6,30.3,29.93,82,N/A,3486,Command_Center
001866,Thruster_Fuel,13.9,15.6,30.9,3.35,94,N/A,4528,Engine_Bay
001867,Asteroid_Sample_Container,24.0,11.1,21.7,9.0,51,N/A,1285,Lab
001868,Medical_Scanner,41.5,24.0,29.8,14.84,77,2026-05-10,35,Lab
001869,Tether_Reel,10.4,41.0,47.7,10.17,98,N/A,2163,External_Storage
001870,Tool_Kit,15.2,10.5,29.3,7.1,78,N/A,57,Storage_Bay
001871,Protein_Bars,10.2,42.2,37.3,8.03,39,N/A,3837,Storage_Bay
001872,Antibiotic_Supply,42.4,28.8,24.9,15.2,41,2027-01-06,144,Medical_Bay
